Date,Headline,Source,Market_Event,Market_Index,Index_Change_Percent,Trading_Volume,Sentiment,Sector,Impact_Level,Related_Company,News_Url,Headline_clean,strong_positive_count,strong_negative_count,weak_positive_count,weak_negative_count,total_positive_score,total_negative_score,sentiment_score,sentiment_ratio,has_strong_positive,has_strong_negative,has_percent,has_dollar,has_number,has_action,predicted_from_headline,headline_sentiment_match,Index_Change_Percent_num,index_sentiment_match,Trading_Volume_num,log_volume,headline_length,word_count,avg_word_length,is_positive_change,is_negative_change,abs_change,change_magnitude
2025-04-14,tech giant s new product launch sparks sector-wide gains,Business Standard,Government Policy Announcement,IBOVESPA,4.69,80.84,positive,Transportation,Low,Boeing,https://economictimes.indiatimes.com/news/transportation,tech giant s new product launch sparks sector-wide gains,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,4.69,True,80.84,4.404766121643371,56,9,5.333333333333333,1,0,4.69,2.0
2025-05-16,healthcare stocks gain on robust demand and strong outlook,Forbes,Bond Market Fluctuation,S&P/TSX Composite,-2.16,416.62,positive,Industrials,Medium,Apple Inc.,https://timesofindia.indiatimes.com/business/markets/stock-market-crash,healthcare stocks gain on robust demand and strong outlook,2,0,1,0,5,0,5,5.0,1,0,0,0,0,0,positive,True,-2.16,False,416.62,6.034571928141916,58,9,5.555555555555555,0,1,2.16,1.0
2025-08-01,uk s ftse 100 sees a boost from favorable trade data,Bloomberg,Major Merger/Acquisition,S&P 500,-4.97,136.67,positive,Materials,Low,JP Morgan Chase,,uk s ftse 100 sees a boost from favorable trade data,0,0,2,0,2,0,2,2.0,0,0,0,0,1,0,positive,True,-4.97,False,136.67,4.924859517074852,52,11,3.8181818181818183,0,1,4.97,2.0
2025-03-05,market sentiment turns positive on vaccine trial results,The Motley Fool,Geopolitical Event,KOSPI,-4.92,56.85,negative,Aerospace & Defense,Low,Goldman Sachs,https://www.ft.com/content/currency-devaluation,market sentiment turns positive on vaccine trial results,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,False,-4.92,True,56.85,4.0578534536396855,56,8,6.125,0,1,4.92,2.0
2025-02-07,consumer confidence index reaches a decade high,Investopedia,IPO Launch,KOSPI,-2.95,326.91,positive,Transportation,Low,ExxonMobil,https://www.investopedia.com/articles/government-policy-announcement,consumer confidence index reaches a decade high,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,True,-2.95,False,326.91,5.792739180488351,47,7,5.857142857142857,0,1,2.95,1.0
2025-06-26,new housing data release shows a slowdown in market activity,Seeking Alpha,Trade Tariffs Announcement,TSX,4.64,310.91,positive,Technology,Low,Boeing,https://www.reuters.com/markets/stocks/tech-rally,new housing data release shows a slowdown in market activity,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,False,4.64,True,310.91,5.742714684657988,60,10,5.1,1,0,4.64,2.0
2025-02-17,real estate sector shows signs of overheating as interest rates fall,Forbes,Government Policy Announcement,Nasdaq Composite,-2.23,314.37,negative,Materials,Low,Microsoft,https://www.ft.com/content/currency-devaluation,real estate sector shows signs of overheating as interest rates fall,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,True,-2.23,True,314.37,5.753746552693649,68,11,5.2727272727272725,0,1,2.23,1.0
2025-08-04,new housing data release shows a slowdown in market activity,Investopedia,Inflation Data Release,Shanghai Composite,4.56,79.57,negative,Construction,Low,Apple Inc.,https://www.bloomberg.com/canada/tsunami-warnings,new housing data release shows a slowdown in market activity,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,True,4.56,False,79.57,4.3891263717891045,60,10,5.1,1,0,4.56,2.0
2025-05-01,merger talks between two banks fall through,Business Standard,Unemployment Rate Announcement,S&P 500,-4.4,408.78,negative,Transportation,Low,Apple Inc.,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,merger talks between two banks fall through,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,True,-4.4,True,408.78,6.0156204303190535,43,7,5.285714285714286,0,1,4.4,2.0
2025-03-30,new regulations on cryptocurrencies cause a market dip,Wall Street Journal,Stock Market Crash,Shanghai Composite,3.07,289.57,negative,Retail,Low,ExxonMobil,https://www.moneycontrol.com/us-markets/nasdaq-composite,new regulations on cryptocurrencies cause a market dip,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,True,3.07,False,289.57,5.671844511120261,54,8,5.875,1,0,3.07,2.0
2025-04-11,market sentiment turns positive on vaccine trial results,CNBC,Inflation Data Release,KOSPI,3.49,319.12,positive,Healthcare,High,JP Morgan Chase,https://www.reuters.com/markets/indices/ftse-100,market sentiment turns positive on vaccine trial results,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,True,3.49,True,319.12,5.768695925498846,56,8,6.125,1,0,3.49,2.0
2025-02-28,major oil spill sends energy stocks plummeting,Bloomberg,Corporate Earnings Report,Russell 2000,-3.23,273.89,negative,Real Estate,Medium,Tesla,https://www.ft.com/content/media-entertainment-merger,major oil spill sends energy stocks plummeting,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-3.23,True,273.89,5.616371017645232,46,7,5.714285714285714,0,1,3.23,2.0
2025-02-01,market sentiment turns positive on vaccine trial results,Reuters,Interest Rate Change,KOSPI,-4.12,420.19,positive,Materials,High,Microsoft,https://www.wsj.com/japan/economic-data-release,market sentiment turns positive on vaccine trial results,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,True,-4.12,False,420.19,6.0430840382875735,56,8,6.125,0,1,4.12,2.0
2025-07-03,merger talks between two banks fall through,Times of India,Corporate Earnings Report,IBOVESPA,2.67,330.54,positive,Construction,High,Tesla,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,merger talks between two banks fall through,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,False,2.67,True,330.54,5.80374846599672,43,7,5.285714285714286,1,0,2.67,1.0
2025-04-27,financial sector bracing for new capital requirements,Times of India,Trade Tariffs Announcement,CAC 40,3.66,425.01,positive,Consumer Goods,Medium,Apple Inc.,https://www.marketwatch.com/story/commodities-price-shock,financial sector bracing for new capital requirements,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,3.66,True,425.01,6.05446282017226,53,7,6.714285714285714,1,0,3.66,2.0
2025-05-08,market sentiment turns positive on vaccine trial results,Wall Street Journal,Geopolitical Event,Shanghai Composite,-2.18,445.03,negative,Utilities,Medium,Reliance Industries,https://www.moneycontrol.com/us-markets/nasdaq-composite,market sentiment turns positive on vaccine trial results,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,False,-2.18,True,445.03,6.100386214331895,56,8,6.125,0,1,2.18,1.0
2025-07-17,a massive data breach sends a tech company s stock tumbling,The Motley Fool,Regulatory Changes,Dow Jones,4.95,6.73,negative,Automotive,Medium,Boeing,https://www.reuters.com/business/energy/oil-market-update,a massive data breach sends a tech company s stock tumbling,0,1,0,0,0,2,-2,0.0,0,1,0,0,0,0,negative,True,4.95,False,6.73,2.0451088625993306,59,11,4.454545454545454,1,0,4.95,2.0
2025-03-18,financial services stocks rally on strong profit margins,Wall Street Journal,Consumer Confidence Report,CAC 40,3.13,373.73,positive,Retail,Low,Samsung Electronics,https://www.wsj.com/europe/dax-performance,financial services stocks rally on strong profit margins,2,0,1,0,5,0,5,5.0,1,0,0,0,0,0,positive,True,3.13,True,373.73,5.926205766645928,56,8,6.125,1,0,3.13,2.0
2025-02-19,gold prices surge as investors flee riskier assets,MarketWatch,Commodity Price Shock,Dow Jones,4.22,309.02,positive,Utilities,High,Microsoft,https://www.wsj.com/china/market-rally,gold prices surge as investors flee riskier assets,1,0,0,0,2,0,2,2.0,1,0,0,0,0,0,positive,True,4.22,True,309.02,5.736636811527148,50,8,5.375,1,0,4.22,2.0
2025-03-19,government policy shift boosts renewable energy sector,The Hindu Business Line,Interest Rate Change,Nikkei 225,4.53,219.87,positive,Retail,High,Apple Inc.,https://www.bloomberg.com/canada/tsunami-warnings,government policy shift boosts renewable energy sector,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,4.53,True,219.87,5.397574293145378,54,7,6.857142857142857,1,0,4.53,2.0
2025-07-17,retail sales report surpasses all forecasts,Bloomberg,Supply Chain Disruption,S&P 500,1.01,330.14,positive,Industrials,High,Samsung Electronics,https://www.cnbc.com/2025/08/russia-ukraine-war-economic-impact,retail sales report surpasses all forecasts,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,neutral,False,1.01,True,330.14,5.802541246679465,43,6,6.333333333333333,1,0,1.01,1.0
2025-03-03,asx 200 gains on strong export performance,Bloomberg,Inflation Data Release,KOSPI,-2.61,317.24,negative,Retail,Low,Samsung Electronics,https://www.business-standard.com/international-business/trade-policy,asx 200 gains on strong export performance,1,0,0,0,2,0,2,2.0,1,0,0,0,1,0,positive,False,-2.61,True,317.24,5.762805815105662,42,7,5.142857142857143,0,1,2.61,1.0
2025-02-27,market braces for a major policy announcement from the eu,MarketWatch,Commodity Price Shock,Nikkei 225,1.16,218.92,positive,Construction,Low,Boeing,https://www.bloomberg.com/canada/tsunami-warnings,market braces for a major policy announcement from the eu,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,1.16,True,218.92,5.393263843856991,57,10,4.8,1,0,1.16,1.0
2025-03-29,crude oil prices drop to a multi-year low,Financial Times,Stock Market Crash,KOSPI,1.43,117.34,negative,Energy,Low,Reliance Industries,https://www.forbes.com/finance/geopolitical-event-impact,crude oil prices drop to a multi-year low,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,True,1.43,False,117.34,4.773561837248548,41,8,4.25,1,0,1.43,1.0
2025-08-11,aerospace and defense sector sees rally amid geopolitical tensions,MarketWatch,Geopolitical Event,Nasdaq Composite,-1.44,196.51,positive,Healthcare,High,ExxonMobil,https://www.ft.com/content/consumer-confidence-report,aerospace and defense sector sees rally amid geopolitical tensions,1,0,0,0,2,0,2,2.0,1,0,0,0,0,0,positive,True,-1.44,False,196.51,5.285789215970766,66,9,6.444444444444445,0,1,1.44,1.0
2025-02-06,crude oil prices drop to a multi-year low,The Economist,Stock Market Crash,Euro Stoxx 50,2.22,36.12,positive,Aerospace & Defense,Medium,Apple Inc.,https://www.reuters.com/business/energy/oil-market-update,crude oil prices drop to a multi-year low,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,False,2.22,True,36.12,3.6141559079179997,41,8,4.25,1,0,2.22,1.0
2025-03-15,record-high inflation data rattles investors,Times of India,Regulatory Changes,Shanghai Composite,-1.58,11.25,negative,Retail,Medium,Boeing,,record-high inflation data rattles investors,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-1.58,True,11.25,2.505525936990736,44,5,8.0,0,1,1.58,1.0
2025-07-05,new regulations on cryptocurrencies cause a market dip,Forbes,Unemployment Rate Announcement,KOSPI,-2.3,338.23,negative,Materials,High,ExxonMobil,https://www.moneycontrol.com/india/ipo-news/new-firm-launches,new regulations on cryptocurrencies cause a market dip,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,True,-2.3,True,338.23,5.8266783434030875,54,8,5.875,0,1,2.3,1.0
2025-07-04,mining company stock surges on commodity price boom,Financial Times,Central Bank Meeting,DAX,3.47,136.35,positive,Agriculture,Medium,Tata Motors,https://www.investopedia.com/articles/government-policy-announcement,mining company stock surges on commodity price boom,1,0,0,0,2,0,2,2.0,1,0,0,0,0,0,positive,True,3.47,True,136.35,4.922532412541283,51,8,5.5,1,0,3.47,2.0
2025-03-12,pharmaceutical company s drug approval drives stock upward,Investopedia,Stock Market Crash,Russell 2000,4.66,415.96,positive,Real Estate,Medium,Tata Motors,,pharmaceutical company s drug approval drives stock upward,0,0,2,0,2,0,2,2.0,0,0,0,0,0,0,positive,True,4.66,True,415.96,6.03299029393648,58,8,6.375,1,0,4.66,2.0
2025-02-23,geopolitical ceasefire prompts a broad market recovery,Business Standard,Central Bank Meeting,CAC 40,-1.46,23.68,negative,Consumer Goods,High,JP Morgan Chase,https://www.cnbc.com/2025/09/automotive-industry-trends,geopolitical ceasefire prompts a broad market recovery,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,False,-1.46,True,23.68,3.205993199037187,54,7,6.857142857142857,0,1,1.46,1.0
2025-04-07,retail sales report surpasses all forecasts,Reuters,Inflation Data Release,NSE Nifty,3.42,48.36,positive,Automotive,Low,ExxonMobil,https://www.ft.com/content/consumer-confidence-report,retail sales report surpasses all forecasts,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,neutral,False,3.42,True,48.36,3.8991403795971324,43,6,6.333333333333333,1,0,3.42,2.0
2025-03-08,massive stock buyback program announced by a consumer goods company,Business Standard,Major Merger/Acquisition,KOSPI,4.51,97.41,positive,Construction,High,Apple Inc.,https://www.business-standard.com/economy/economic-stimulus,massive stock buyback program announced by a consumer goods company,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,4.51,True,97.41,4.589142424910894,67,10,5.8,1,0,4.51,2.0
2025-04-07,retail sales report surpasses all forecasts,Reuters,Inflation Data Release,NSE Nifty,3.42,48.36,positive,Automotive,Low,ExxonMobil,https://www.ft.com/content/consumer-confidence-report,retail sales report surpasses all forecasts,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,neutral,False,3.42,True,48.36,3.8991403795971324,43,6,6.333333333333333,1,0,3.42,2.0
2025-03-02,mining company stock surges on commodity price boom,The Economist,Commodity Price Shock,DAX,-0.65,109.32,negative,Construction,High,Tata Motors,https://www.bloomberg.com/asia/telecommunications-news,mining company stock surges on commodity price boom,1,0,0,0,2,0,2,2.0,1,0,0,0,0,0,positive,False,-0.65,True,109.32,4.703385233485046,51,8,5.5,0,1,0.65,0.0
2025-05-22,federal reserve chairman s speech causes market volatility,Bloomberg,Cryptocurrency Regulation,Euro Stoxx 50,-0.33,73.57,negative,Healthcare,Low,Tesla,https://www.business-standard.com/economy/economic-stimulus,federal reserve chairman s speech causes market volatility,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-0.33,True,73.57,4.311738281555703,58,8,6.375,0,1,0.33,0.0
2025-07-21,asx 200 gains on strong export performance,The Motley Fool,Supply Chain Disruption,S&P 500,-3.4,106.55,negative,Real Estate,High,Reliance Industries,https://www.marketwatch.com/story/consumer-goods-report,asx 200 gains on strong export performance,1,0,0,0,2,0,2,2.0,1,0,0,0,1,0,positive,False,-3.4,True,106.55,4.677955855713739,42,7,5.142857142857143,0,1,3.4,2.0
2025-02-03,consumer discretionary stocks outperform as spending increases,Times of India,Market Rally,Euro Stoxx 50,-0.24,184.97,negative,Pharmaceuticals,High,Reliance Industries,https://www.ft.com/content/geopolitical-summit,consumer discretionary stocks outperform as spending increases,1,0,0,0,2,0,2,2.0,1,0,0,0,0,0,positive,False,-0.24,True,184.97,5.225585370381938,62,7,8.0,0,1,0.24,0.0
2025-06-18,bond yields tumble as investors seek safe havens,Economic Times,Inflation Data Release,Euro Stoxx 50,2.56,221.42,positive,Retail,Low,JP Morgan Chase,https://www.reuters.com/business/retail-sector-earnings,bond yields tumble as investors seek safe havens,0,1,0,0,0,2,-2,0.0,0,1,0,0,0,0,negative,False,2.56,True,221.42,5.404567486390696,48,8,5.125,1,0,2.56,1.0
2025-08-01,retail sales report surpasses all forecasts,Mint,Bond Market Fluctuation,NSE Nifty,-1.2,467.26,negative,Technology,Medium,Apple Inc.,https://www.bloomberg.com/australia/asx-200-performance,retail sales report surpasses all forecasts,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,neutral,False,-1.2,True,467.26,6.149023697209347,43,6,6.333333333333333,0,1,1.2,1.0
2025-06-21,real estate sector shows signs of overheating as interest rates fall,The Hindu Business Line,Regulatory Changes,BSE Sensex,1.13,455.28,positive,Automotive,Medium,Tata Motors,https://www.cnbc.com/2025/11/major-merger-deal-approved,real estate sector shows signs of overheating as interest rates fall,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,False,1.13,True,455.28,6.123106656159697,68,11,5.2727272727272725,1,0,1.13,1.0
2025-02-12,nikkei 225 index benefits from a weaker yen,Economic Times,Unemployment Rate Announcement,Hang Seng,-0.9,483.78,negative,Retail,Medium,Reliance Industries,https://www.moneycontrol.com/us-markets/sp-500,nikkei 225 index benefits from a weaker yen,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,neutral,False,-0.9,True,483.78,6.183695179778717,43,8,4.5,0,1,0.9,0.0
2025-07-16,automotive industry faces headwinds from rising material costs,Barron's,Commodity Price Shock,S&P 500,1.88,332.88,positive,Construction,High,ExxonMobil,https://www.cnbc.com/2025/10/real-estate-market-analysis,automotive industry faces headwinds from rising material costs,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,1.88,True,332.88,5.8107816469825355,62,8,6.875,1,0,1.88,1.0
2025-02-12,crude oil prices drop to a multi-year low,Times of India,Regulatory Changes,Euro Stoxx 50,3.52,429.81,positive,Media & Entertainment,Medium,Samsung Electronics,https://www.moneycontrol.com/us-markets/sp-500,crude oil prices drop to a multi-year low,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,False,3.52,True,429.81,6.065667157640494,41,8,4.25,1,0,3.52,2.0
2025-06-25,government policy shift boosts renewable energy sector,MarketWatch,IPO Launch,S&P 500,0.42,273.05,positive,Real Estate,Low,Microsoft,https://www.wsj.com/europe/dax-performance,government policy shift boosts renewable energy sector,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,0.42,True,273.05,5.613310571492126,54,7,6.857142857142857,1,0,0.42,0.0
2025-06-10,e-commerce earnings report beats all analyst expectations,The Economist,Market Rally,S&P/TSX Composite,-4.97,173.42,negative,Real Estate,Medium,Tesla,https://www.bloomberg.com/asia/telecommunications-news,e-commerce earnings report beats all analyst expectations,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,neutral,False,-4.97,True,173.42,5.161466183798839,57,7,7.285714285714286,0,1,4.97,2.0
2025-02-26,federal reserve chairman s speech causes market volatility,The Economist,Cryptocurrency Regulation,Nikkei 225,4.26,45.94,positive,Energy,Medium,Boeing,https://www.wsj.com/europe/dax-performance,federal reserve chairman s speech causes market volatility,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,4.26,True,45.94,3.8488701904228773,58,8,6.375,1,0,4.26,2.0
2025-04-16,government spending bill is expected to stimulate the economy,Financial Times,Economic Data Release,Shanghai Composite,-1.17,165.1,negative,Consumer Goods,Low,ExxonMobil,https://www.reuters.com/business/energy/oil-market-update,government spending bill is expected to stimulate the economy,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-1.17,True,165.1,5.112590016619249,61,9,5.888888888888889,0,1,1.17,1.0
2025-08-02,major oil spill sends energy stocks plummeting,The Motley Fool,Consumer Confidence Report,NSE Nifty,2.74,263.38,positive,Construction,Low,Boeing,https://www.wsj.com/europe/regulatory-changes,major oil spill sends energy stocks plummeting,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,2.74,True,263.38,5.577387462151254,46,7,5.714285714285714,1,0,2.74,1.0
